"Article","Year","Author"
"A multivariate Elo-based learner model for adaptive educational systems",2019,"Gasevic__D."
"Toward instrumenting makerspaces: Using motion sensors to capture students' affective states in open-ended learning environments",2019,"Radu__I"
"Filtering non-relevant short answers in peer learning applications",2019,"Desmarais__M.C."
"Grade prediction based on cumulative knowledge and co-taken courses",2019,"Rangwala__H."
"Time-series insights into the process of passing or failing online university courses using neural-induced interpretable student states",2019,"Levin__J"
"Identifying profiles of collaborative problem solvers in an online electronics environment",2018,"Rupp__A."
"LeCore: A Framework for Modeling Learner’s preference",2018,"Bhat__P"
"Your actions or your associates? Predicting certification and dropout in MOOCs with behavioral and social features",2018,"Wang__E.Y."
"Predictive student modeling for interventions in online classes",2018,"Blink__M.J"
"Principles for assessing adaptive online courses",2018,"Zheng__L"
"Studying affect dynamics and chronometry using sensor-free detectors",2018,"Heffernan__N.T."
"Predicting individualized learner models across tutor lessons",2018,"Mclaren__B."
"Predicting learning by analyzing eye-gaze data of reading behavior",2018,"Levin__D.T"
"Forgetting curves and testing effect in an adaptive learning and assessment system",2018,"Uzun__H"
"Machine beats human at sequencing visuals for perceptual-fluency practice",2018,"Mason__B"
"What can we learn from college students’ network transactions? Constructing useful features for student success prediction",2018,"Prabhu__R."
"Automated speech act categorization of chat utterances in virtual internships",2018,"Rus__V."
"Mining MOOC lecture transcripts to construct concept dependency graphs",2018,"Sundaram__H"
"A Comparison of Features for the Automatic Labeling of Student Answers to Open-ended Questions",2018,"Jovanovic__J"
"Document chunking and learning objective generation for instruction design",2018,"Gupta__U"
"Who they are and what they want: Understanding the reasons for MOOC enrollment",2018,"Perry__M"
"Predicting student enrollment based on student and college characteristics",2018,"Babbitt__T."
"Knowledge tracing using the brain",2018,"Gasser__C"
"Modeling math identity and math success through sentiment analysis and linguistic features",2018,"Bradfield__F"
"Predicting student performance based on online study habits: A study of blended courses",2018,"Barnes__T"
"Using big data to sharpen design-based inference in A/B tests",2018,"Heffernan__N.T."
"Data-driven approach towards a personalized curriculum",2018,"Wolf__V."
"Finding topics in enrollment data",2018,"Landy__D."
"An open vocabulary approach for estimating teacher use of authentic questions in classroom discourse",2018,"D’Mello__S.K."
"Improving stealth assessment in game-based learning with LSTM-based analytics",2018,"Mott__B"
"Impact of corpus size and dimensionality of LSA spaces from Wikipedia articles on autotutor answer evaluation",2018,"Cheng__Q"
"Understanding student procrastination via mixture models",2018,"Baker__R"
"Intelligent instructional hand offs",2018,"Ritter__S."
"Behavioral analysis at scale: Learning course prerequisite structures from learner clickstreams",2018,"Brinton__C"
"Filtered time series analyses of student problem-solving behaviors in game-based learning",2018,"Lester__J."
"Accurate measurement of lexical sophistication with reference to ESL learner data",2018,"Hill__B"
"Using a common sense knowledge base to auto generate multi-dimensional vocabulary assessments",2018,"Dwivedi__U"
"ELBA: Exceptional learning behavior analysis",2018,"Pechenizkiy__M."
"Clustering the learning patterns of adults with low literacy skills interacting with an intelligent tutoring system",2018,"Cheng__Q"
"Modeling hint-taking behavior and knowledge state of students with multi-task learning",2018,"Saini__S.K."
"Gender differences in undergraduate engineering applicants: A text mining approach",2018,"Mirsafian__M"
"Understanding learners’ opinion about participation certificates in online courses using topic modeling",2018,"Goldwasser__D"
"Constructing cognitive profiles for simulation-based hiring assessments",2018,"Emery__M.A"
"Prediction of academic achievement based on digital campus",2018,"Li__X"
"Analyzing the relative learning benefits of completing required activities and optional readings in online courses",2018,"Koedinger__K.R."
"Can textbook annotations serve as an early predictor of student learning?",2018,"Grimaldi__P"
"Modeling the effects of students’ interactions with immersive simulations using Markov switching systems",2018,"Protopapas__P"
"Does deep knowledge tracing model interactions among skills?",2018,"Milne__B"
"Preface",2017,"Paquette__L."
"Identifying student communities in blended courses",2017,"Barnes__T."
"Cluster analysis of real time location data - An application of Gaussian mixture models",2017,"Chae__H.S"
"Dropout prediction in home care training",2017,"Kuang__R"
"Online learning persistence and academic achievement",2017,"Xu__Y.J"
"An LDA topic model and social network analysis of a school blogging platform",2017,"Natriello__G."
"Sequence modelling for analysing student interaction with educational systems",2017,"Alstrup__S"
"Zone out no more: Mitigating mind wandering during computerized reading",2017,"Bosch__N."
"The reading ability of college freshmen",2017,"Graesser__A."
"Short-answer responses to STEM exercises: Measuring response validity and its impact on learning",2017,"Baraniuk__R."
"Development of a trajectory model for visualizing teacher ICT usage based on event segmentation data",2017,"Gu__X"
"Using a single model trained across multiple experiments to improve the detection of treatment effects",2017,"Beck__J.E"
"On the influence on learning of student compliance with prompts fostering self-regulated learning",2017,"Mudrick__N"
"Text analysis with LIWC and coh-metrix: Portraying MOOCs instructors",2017,"Hu__X."
"Behavior-based latent variable model for learner engagement",2017,"Chiang__M."
"Workshop on deep learning with educational data",2017,"Heffernan__N.T"
"A latent factor model for instructor content preference analysis",2017,"Baraniuk__R.G."
"Real-time programming exercise feedback in MOOCs",2017,"Ngiam__J."
"Data-mining textual responses to uncover misconception patterns",2017,"Grimaldi__P.J"
"Causal forest vs. naïve causal forest in detecting personalization: An empirical study in ASSISTments",2017,"Heffernan__N.T"
"Predicting performance in a small private online course",2017,"Qiaoye__Y"
"Tracking online reading of college students",2017,"D’Mello__S.K."
"Making the grade: How learner engagement changes after passing a course",2017,"Paepcke__A."
"Automatic scoring method for descriptive test using recurrent neural network",2017,"Kimura__H"
"Modeling dormitory occupancy using Markov chains",2017,"Hardee__T."
"Towards automatic classification of learning objects: Reducing the number of used features",2017,"Menéndez__V.H"
"Learning to represent student knowledge on programming exercises using deep learning",2017,"Piech__C."
"Modeling classifiers for virtual internships without participant data",2017,"Graesser__A.C"
"Using Graph-based Modelling to explore changes in students’ affective states during exploratory learning tasks",2017,"Holmes__W"
"Towards closing the loop: Bridging machine-induced pedagogical policies to learning theories",2017,"Chi__M."
"Student learning strategies and behaviors to predict success in an online adaptive mathematics tutoring system",2017,"Essa__A"
"Metacognitive prompt overdose: Positive and negative effects of prompts in iSTART",2017,"Martin__Z"
"Social work in the classroom? A tool to evaluate topical relevance in student writing",2017,"Reed__B.G"
"An effective framework for automatically generating and ranking topics in MOOC videos",2017,"Zhang__M."
"Assessing computer literacy of adults with low literacy skills",2017,"Graesser__A."
"Addressing student behavior and affect with empathy and growth mindset",2017,"Woolf__B"
"Predicting student retention from behavior in an online orientation course",2017,"Baker__R.S"
"Using temporal association rule mining to predict dyadic rapport in peer tutoring",2017,"Cassell__J."
"Assessing the dialogic properties of classroom discourse: Proportion models for imbalanced classes",2017,"D’Mello__S.K."
"Inferring frequently asked questions from student question answering forums",2017,"Sengupta__B."
"Tell me more: Digital eyes to the physical world for early childhood learning",2017,"Kokku__R"
"Toward the automatic labeling of course questions for ensuring their alignment with learning outcomes",2017,"Khong__A.W.H."
"Task and timing: Separating procedural and tactical knowledge in student models",2017,"Mostafavi__B."
"Gaze-based detection of mind wandering during lecture viewing",2017,"Stewart__A"
"Convolutional neural network for automatic detection of sociomoral reasoning level",2017,"Beauchamp__M.H."
"Modeling wheel-spinning and productive persistence in skill builders",2017,"Shechtman__N"
"Linking language to math success in an on-line course",2017,"McNamara__D.S."
"Adaptive assessment experiment in a harvardx MOOC",2017,"Fredericks__C"
"Studying MOOC completion at scale using the MOOC replication framework",2017,"Spann__C.A"
"Efficient feature embeddings for student classification with variational auto-encoders",2017,"Solenthaler__B"
"Automatic peer tutor matching: Data-driven methods to enable new opportunities for help",2017,"Grover__S"
"Epistemic network analysis and topic modeling for chat data from collaborative learning environment",2017,"Pennebaker__J.W"
"Graph-based Educational Data Mining (G-EDM 2017)",2017,"Gitinabard__N."
"Dropout Prediction in MOOCs using Learners’ Study Habits Features",2017,"Pritchard__D."
"Clustering students in assistments: Exploring system- and school-level traits to advance personalization",2017,"Heffernan__N."
"The antecedents of and associations with elective replay in an educational game: Is replay worth it?",2017,"Lynch__C"
"Modeling the zone of proximal development with a computational approach",2017,"Jordan__P"
"Transactivity as a predictor of future collaborative knowledge integration in team-based learning in online courses",2016,"Dow__S.P"
"Identifying relevant user behavior, predicting learning, and persistence in an ITS-based afterschool program",2016,"Fang__Y"
"Investigating gender differences on homework in middle school mathematics",2016,"Bhanot__R."
"Computing pointers into instructional videos",2016,"Paepcke__A."
"Meta-learning for predicting the best vote aggregation method: Case study in collaborative searching of LOs",2016,"Prieto__M.E."
"Validating game-based measures of implicit science learning",2016,"Eagle__M"
"Mining sequences of gameplay for embedded assessment in collaborative learning",2016,"Wiebe__E"
"Discovering ‘tough love’ interventions despite dropout",2016,"Heffernan__N"
"Automatic gaze-based detection of mind wandering during narrative film comprehension",2016,"D'Mello__S.K."
"Exploring social influence on the usage of resources in an online learning community",2016,"Quigley__D."
"Predicting dialogue acts for intelligent virtual agents with multimodal student interaction data",2016,"Wiggins__J.B"
"Generating semantic concept map for MOOCs",2016,"Li__X."
"Semantic features of math problems: Relationships to student learning and engagement",2016,"Inventado__P"
"A scalable learning analytics platform for automated writing feedback",2016,"Boulanger__D"
"Toward automated support for teacher-facilitated formative feedback on student writing",2016,"McQuiggan__S."
"Quantifying how students use an online learning system: A focus on transitions and performance",2016,"Feng__M"
"TutorSpace: Content-centric platform for enabling blended learning in developing countries",2016,"Srivastava__S"
"Analysing and refining pilot training",2016,"Guo__R.J."
"Document segmentation for labeling with academic learning objectives",2016,"Sengupta__B"
"Assessing student-generated design justifications in engineering virtual internships",2016,"Shaffer__D.W"
"Preliminary results on dialogue act classification in chat-based online tutorial dialogues",2016,"Morrison__D"
"Effect of student ability and question difficulty on duration",2016,"Mojarad__S."
"Towards integrating human and automated tutoring systems",2016,"Yudelson__M."
"Expediting support for social learning with behavior modeling",2016,"Rosé__C.P"
"Equity of learning opportunities in the Chicago City of learning program",2016,"Van_Horne__K"
"Extracting measures of active learning and student self-regulated learning strategies from MOOC data",2016,"Koedinger__K.R."
"Classifying behavior to elucidate elegant problem solving in an educational game",2016,"Kai__S"
"LIVELINET: A multimodal deep recurrent neural network to predict liveliness in educational videos",2016,"Patil__S"
"Measuring gameplay affordances of user-generated content in an educational game",2016,"Barnes__T."
"Semi-automatic detection of teacher questions from human-transcripts of audio in live classrooms",2016,"Samei__B"
"Exploring learning management system interaction data: Combining Data-driven and Theory-driven Approaches",2016,"Lee__K"
"Redefining “what” in analyses of who does what in MOOCs",2016,"Epp__C.D."
"A coupled user clustering algorithm for web-based learning systems",2016,"Wang__C"
"Can word probabilities from LDA be simply added up to represent documents?",2016,"Graesser__A."
"Toward revision-sensitive feedback in automated writing evaluation",2016,"Johnson__A.C"
"Back to the basics: Bayesian extensions of IRT outperform neural networks for proficiency estimation",2016,"Ekanadham__C."
"Student Emotion, Co-occurrence, and Dropout in a MOOC Context",2016,"Wanigasekara__N"
"Data-driven automated induction of prerequisite structure graphs",2016,"Koedinger__K.R."
"Riding an emotional roller-coaster: A multimodal study of young child’s math problem solving activities ∗",2016,"Song__Z"
"Exploring and following students' strategies when completing their weekly tasks",2016,"Yacef__K."
"The apprentice learner architecture: Closing the loop between learning theory and educational data",2016,"Koedinger__K.R."
"Mining behaviours of students in autograding submission system logs",2016,"Yacef__K."
"Acting the same differently: A cross-course comparison of user behavior in MOOCs",2016,"Johri__A"
"Does a peer recommender foster students’ engagement in MOOCs?",2016,"Yacef__K."
"On generalizability of MOOC models",2016,"Dillenbourg__P."
"Going deeper with deep knowledge tracing",2016,"Beck__J.E."
"Sequence matters, but how exactly? A method for evaluating activity sequences from data",2016,"Brunskill__E."
"The affective impact of tutor questions: Predicting frustration and engagement",2016,"Boyer__K.E"
"Collaborative Problem Solving Skills versus Collaboration Outcomes: Findings from statistical analysis and data mining",2016,"Kyllonen__P"
"{ENTER}ing the time series {SPACE}: Uncovering the writing process through keystroke analyses",2016,"Roscoe__R.D"
"Hierarchical cluster analysis heatmaps and pattern analysis: An approach for visualizing learning management system interaction data",2016,"Yuan__M."
"Automatic assessment of constructed response data in a chemistry tutor",2016,"McNamara__D.S."
"Soft clustering of physics misconceptions using a mixed membership model",2016,"Galyardt__A."
"Text classification of student self-explanations in college physics questions",2016,"Charles__E.S."
"Investigating difficult topics in a data structures course using item response theory and logged data analysis",2016,"Koh__K.H"
"MOOC learner behaviors by country and culture; An exploratory analysis",2016,"Barnes__T"
"The eyes have it: Gaze-based Detection of Mind Wandering during Learning with an Intelligent Tutoring System",2016,"Donnelly__P.J"
"Gauging MOOC learners’ adherence to the designed learning path",2016,"Houben__G.-J."
"Hint availability slows completion times in summer work",2016,"Ostrow__K.S"
"Modelling the way: Using action sequence archetypes to differentiate learning pathways from learning outcomes",2016,"Khong__A.W.H."
"Temporally coherent clustering of student data",2016,"Gross__M."
"Analysing engineering expertise of high school students using eye tracking and multimodal learning analytics",2013,"Blikstein__P."
"Investigating the effects of off-task personalization on in-system performance and attitudes within a game-based environment",2013,"McNamara__D.S."
"A tool for speech act classification using interactive machine learning",2013,"Rus__V."
"Are you committed? Investigating interactions among reading commitment, natural language input, and students' learning outcomes",2013,"McNamara__D.S."
"Student profiling from tutoring system log data: When do multiple graphical representations matter?",2013,"Scheines__R."
"Semilar: A semantic similarity toolkit for assessing students’ natural language inputs",2013,"Niraula__N"
"Tag-aware ordinal sparse factor analysis for learning and content analytics",2013,"Baraniuk__R.G."
"Project CASSI: A social-graph based tool for classroom behavior analysis and optimization",2013,"Szkutak__R."
"Tuned models of peer assessment in MOOCs",2013,"Do__C"
"Investigating the solution space of an open-ended educational game using conceptual feature extraction",2013,"Aleven__V"
"A prediction model uses the sequence of attempts and hints to better predict knowledge: Better to attempt the problem first, rather than ask for a hint",2013,"Heffernan__N.T."
"Gathering emotional data from multiple sources",2013,"Cabestrero__R"
"Analyzing the Mental Health of Engineering Students using Classification and Regression",2013,"Golab__L."
"Do students really learn an equal amount independent of whether they get an item correct or wrong?",2013,"Heffernan__N."
"Modeling and optimizing forgetting and spacing effects during musical interval training",2013,"Bidelman__G.M."
"Modeling affect in student-driven learning scenarios",2013,"Numao__M."
"Discovering the relationship between student effort and ability for predicting the performance of technology-assisted learning in a mathematics after-school program",2013,"Wang__J"
"Students’ walk through tutoring: Using a random walk analysis to profile students",2013,"McNamara__D.S."
"Paragraph specific n-gram approaches to automatically assessing essay quality",2013,"Dai__J"
"Predicting future learning better using quantitative analysis of moment-by-moment learning",2013,"Corbett__A.T."
"Predicting college enrollment from student interaction with an intelligent tutoring system in middle school",2013,"Heffernan__N.T."
"Automatically recognizing facial expression: Predicting engagement and frustration",2013,"Wiebe__E.N"
"Predicting standardized test scores from cognitive tutor interactions",2013,"Nixon__T."
"Predicting player moves in an educational game: A hybrid approach",2013,"Andersen__E"
"Demonstration of a Moodle student monitoring web application",2013,"Duthen__Y."
"Test-size reduction for concept estimation",2013,"Carin__L"
"Joint topic modeling and factor analysis of textual information and graded response data",2013,"Baraniuk__R.G."
"Mining social deliberation in online communication: If you were me and I were you",2013,"Smith__D."
"Bringing student backgrounds online: MOOC user demographics, site usage, and online learning",2013,"Ho__A"
"Reading into the text: Investigating the influence of text complexity on cognitive engagement",2013,"Graesser__A.C"
"Analysis of students clustering results based on Moodle log data",2013,"Duthen__Y."
"Sequences of frustration and confusion, and learning",2013,"Ocumpaugh__J."
"Adapting Bayesian knowledge tracing to a massive open online course in edX",2013,"Pritchard__D.E."
"Extending the assistance model: Analyzing the use of assistance over time",2013,"Baker__R.S.J.D."
"Predicting group programming project performance using SVN activity traces",2013,"Shaw__E."
"Does representational understanding enhance fluency – Or vice versa? Searching for mediation models",2013,"Rummel__N."
"A spectral learning approach to knowledge tracing",2013,"Brusilovsky__P."
"Visual exploration of interactions and performance with LEMO",2013,"Pursian__A"
"Educational data mining: Illuminating student learning pathways in an online fraction game",2013,"Janisiewicz__P."
"Using a lexical analysis of students’ self-explanation to predict course performance",2013,"Herold__J"
"Domain-independent proximity measures in intelligent tutoring systems",2013,"Pinkwart__N"
"Second LABBEC workshop: Learning analytics, building bridges between the education and the computing communities",2019,"Loye__N."
"Optimizing assignment of students to courses based on learning activity analytics",2019,"Taniguchi__R.-I"
"Reinforcement learning for educational data mining workshop (RL-EDM 2019)",2019,"Ausin__M.S"
"Skills embeddings: A neural approach to multicomponent representations of students and tasks",2019,"Rice__A"
"Active learning for student affect detection",2019,"Lan__A.S."
"Using latent variable models to observe academic pathways",2019,"Stevens__M.L"
"Active learning of strict partial orders: A case study on concept prerequisite relations",2019,"Giles__C.L."
"How should online teachers of English as a Foreign Language (EFL) write feedback to students?",2019,"Kaplan__G"
"Toward near zero-parameter prediction using a computational model of student learning",2019,"Koedinger__K.R."
"Tutorbot corpus: Evidence of human-agent verbal alignment in second language learner dialogues",2019,"Gašević__D."
"Early detection of wheel spinning: Comparison across tutors, models, features, and operationalizations",2019,"Fang__W"
"Concept-aware deep knowledge tracing and exercise recommendation in an online learning system",2019,"Wang__Z"
"Affective state prediction in a mobile setting using wearable biometric sensors and stylus",2019,"Gross__M."
"Utterance-level modeling of indicators of engaging classroom discourse",2019,"Kelly__S"
"Staying in the zone: Sequencing content in classrooms based on the zone of proximal development",2019,"Bar-Ilan__O"
"A human-machine hybrid peer grading framework for SPOCs",2019,"Zhang__H."
"Identifying critical pedagogical decisions through adversarial deep reinforcement learning",2019,"Chi__M."
"Measuring students' thermal comfort and its impact on learning",2019,"Whitehill__J."
"Sharing and reusing data and analytic methods with LearnSphere",2019,"Eglington__L."
"Implicit and explicit emotions in MOOCs",2019,"Chawla__N.V."
"Mining university registrar records to predict first-year undergraduate attrition",2019,"West__J."
"Improving peer assessment accuracy by incorporating relative peer grades",2019,"Tang__J."
"Characterising students' writing processes using temporal keystroke analysis",2019,"Nawaz__S."
"Toward data-driven example feedback for novice programming",2019,"Price__T.W"
"A generalizable performance evaluation model of driving games via risk-weighted trajectories",2019,"Schrater__P."
"Accurate modelling of language learning tasks and students using representations of grammatical proficiency",2019,"Buttery__P"
"Detecting suggestions in peer assessments",2019,"Xiao__Z"
"Modeling person-specific development of math skills in continuous time: New evidence for mutualism",2019,"Maris__G"
"A meta-learning augmented bidirectional transformer model for automatic short answer grading",2019,"Baraniuk__R.G."
"Planning gamification strategies based on user characteristics and DM: A gender-based case study",2019,"Isotani__S"
"Teacher vs. Algorithm: Double-blind experiment of content sequencing in mathematics",2019,"Segal__A"
"Detecting wheel-spinning and productive persistence in educational games",2019,"Jacobs__D"
"Predicting early and often: Predictive student modeling for block-based programming environments",2019,"Min__W"
"One minute is enough: Early prediction of student success and event-level difficulty during a novice programming task",2019,"Barnes__T"
"Toward instrumenting makerspaces: Using motion sensors to capture students' affective states in open-ended learning environments",2019,"Schneider__B."
"Time-series insights into the process of passing or failing online university courses using neural-induced interpretable student states",2019,"Rosé__C.P."
"LeCore: A Framework for Modeling Learner’s preference",2018,"Venkat__A.D."
"Predictive student modeling for interventions in online classes",2018,"Stamper__J"
"Principles for assessing adaptive online courses",2018,"Cao__D."
"Predicting learning by analyzing eye-gaze data of reading behavior",2018,"Biswas__G."
"Forgetting curves and testing effect in an adaptive learning and assessment system",2018,"Cosyn__E."
"Machine beats human at sequencing visuals for perceptual-fluency practice",2018,"Nowak__R"
"Mining MOOC lecture transcripts to construct concept dependency graphs",2018,"Zhai__C."
"A Comparison of Features for the Automatic Labeling of Student Answers to Open-ended Questions",2018,"McDonald__J."
"Document chunking and learning objective generation for instruction design",2018,"Sengupta__B"
"Who they are and what they want: Understanding the reasons for MOOC enrollment",2018,"Bhat__S"
"Knowledge tracing using the brain",2018,"Popp__P.O"
"Modeling math identity and math success through sentiment analysis and linguistic features",2018,"Dascalu__M"
"Predicting student performance based on online study habits: A study of blended courses",2018,"Heckman__S."
"Improving stealth assessment in game-based learning with LSTM-based analytics",2018,"Boyer__K.E"
"Impact of corpus size and dimensionality of LSA spaces from Wikipedia articles on autotutor answer evaluation",2018,"Shaffer__D.W"
"Understanding student procrastination via mixture models",2018,"Smyth__P"
"Behavioral analysis at scale: Learning course prerequisite structures from learner clickstreams",2018,"Chiang__M."
"Accurate measurement of lexical sophistication with reference to ESL learner data",2018,"Zheng__D."
"Using a common sense knowledge base to auto generate multi-dimensional vocabulary assessments",2018,"Dey__P"
"Clustering the learning patterns of adults with low literacy skills interacting with an intelligent tutoring system",2018,"Shi__G"
"Gender differences in undergraduate engineering applicants: A text mining approach",2018,"Golab__L."
"Understanding learners’ opinion about participation certificates in online courses using topic modeling",2018,"Douglas__K.A."
"Constructing cognitive profiles for simulation-based hiring assessments",2018,"Wainess__R"
"Prediction of academic achievement based on digital campus",2018,"Ji__Y."
"Can textbook annotations serve as an early predictor of student learning?",2018,"Pashler__H."
"Modeling the effects of students’ interactions with immersive simulations using Markov switching systems",2018,"Rubin__A."
"Does deep knowledge tracing model interactions among skills?",2018,"Mozer__M."
"Cluster analysis of real time location data - An application of Gaussian mixture models",2017,"Natriello__G."
"Dropout prediction in home care training",2017,"Chi__C.-L."
"Online learning persistence and academic achievement",2017,"Graesser__A"
"Sequence modelling for analysing student interaction with educational systems",2017,"Lioma__C."
"Development of a trajectory model for visualizing teacher ICT usage based on event segmentation data",2017,"Feng__Y."
"Using a single model trained across multiple experiments to improve the detection of treatment effects",2017,"Zou__J."
"On the influence on learning of student compliance with prompts fostering self-regulated learning",2017,"Taub__M."
"Workshop on deep learning with educational data",2017,"Mozer__M."
"Data-mining textual responses to uncover misconception patterns",2017,"Baraniuk__R.G."
"Causal forest vs. naïve causal forest in detecting personalization: An empirical study in ASSISTments",2017,"Zou__J."
"Predicting performance in a small private online course",2017,"Kangxu__L."
"Automatic scoring method for descriptive test using recurrent neural network",2017,"Hashimoto__M."
"Towards automatic classification of learning objects: Reducing the number of used features",2017,"Romero__C."
"Modeling classifiers for virtual internships without participant data",2017,"Rus__V."
"Using Graph-based Modelling to explore changes in students’ affective states during exploratory learning tasks",2017,"Mavrikis__M"
"Student learning strategies and behaviors to predict success in an online adaptive mathematics tutoring system",2017,"Baker__R.S"
"Metacognitive prompt overdose: Positive and negative effects of prompts in iSTART",2017,"McNamara__D.S."
"Social work in the classroom? A tool to evaluate topical relevance in student writing",2017,"Brooks__C"
"Addressing student behavior and affect with empathy and growth mindset",2017,"Arroyo__I"
"Predicting student retention from behavior in an online orientation course",2017,"Molnar__K"
"Tell me more: Digital eyes to the physical world for early childhood learning",2017,"Sinha__A.K"
"Gaze-based detection of mind wandering during lecture viewing",2017,"Risko__E"
"Modeling wheel-spinning and productive persistence in skill builders",2017,"Heffernan__C"
"Adaptive assessment experiment in a harvardx MOOC",2017,"Tingley__D"
"Studying MOOC completion at scale using the MOOC replication framework",2017,"Gašević__D"
"Efficient feature embeddings for student classification with variational auto-encoders",2017,"Gross__M."
"Automatic peer tutor matching: Data-driven methods to enable new opportunities for help",2017,"Bienkowski__M"
"Epistemic network analysis and topic modeling for chat data from collaborative learning environment",2017,"Shaffer__D.W"
"The antecedents of and associations with elective replay in an educational game: Is replay worth it?",2017,"Rutherford__T."
"Modeling the zone of proximal development with a computational approach",2017,"Katz__S."
"Transactivity as a predictor of future collaborative knowledge integration in team-based learning in online courses",2016,"Herbsleb__J"
"Identifying relevant user behavior, predicting learning, and persistence in an ITS-based afterschool program",2016,"Hu__X."
"Validating game-based measures of implicit science learning",2016,"Hicks__D"
"Mining sequences of gameplay for embedded assessment in collaborative learning",2016,"Mott__B"
"Discovering ‘tough love’ interventions despite dropout",2016,"Lang__C."
"Predicting dialogue acts for intelligent virtual agents with multimodal student interaction data",2016,"Boyer__K.E"
"Semantic features of math problems: Relationships to student learning and engagement",2016,"Scupelli__P"
"A scalable learning analytics platform for automated writing feedback",2016,"Seanosky__J"
"Quantifying how students use an online learning system: A focus on transitions and performance",2016,"Bowers__A.J."
"TutorSpace: Content-centric platform for enabling blended learning in developing countries",2016,"Deshmukh__O."
"Document segmentation for labeling with academic learning objectives",2016,"Mohania__M."
"Assessing student-generated design justifications in engineering virtual internships",2016,"Graesser__A.C."
"Preliminary results on dialogue act classification in chat-based online tutorial dialogues",2016,"Ritter__S"
"Expediting support for social learning with behavior modeling",2016,"Gašević__D."
"Equity of learning opportunities in the Chicago City of learning program",2016,"Penuel__W.R"
"Classifying behavior to elucidate elegant problem solving in an educational game",2016,"Paquette__L."
"LIVELINET: A multimodal deep recurrent neural network to predict liveliness in educational videos",2016,"Deshmukh__O."
"Semi-automatic detection of teacher questions from human-transcripts of audio in live classrooms",2016,"Ward__B"
"Exploring learning management system interaction data: Combining Data-driven and Theory-driven Approaches",2016,"Recker__M"
"A coupled user clustering algorithm for web-based learning systems",2016,"Kang__K"
"Toward revision-sensitive feedback in automated writing evaluation",2016,"McNamara__D.S."
"Student Emotion, Co-occurrence, and Dropout in a MOOC Context",2016,"Ambrose__G.A"
"Riding an emotional roller-coaster: A multimodal study of young child’s math problem solving activities ∗",2016,"Morency__L.-P"
"Acting the same differently: A cross-course comparison of user behavior in MOOCs",2016,"Veeramachaneni__K."
"The affective impact of tutor questions: Predicting frustration and engagement",2016,"Wiebe__E.N"
"Collaborative Problem Solving Skills versus Collaboration Outcomes: Findings from statistical analysis and data mining",2016,"Kitchen__C."
"{ENTER}ing the time series {SPACE}: Uncovering the writing process through keystroke analyses",2016,"Kent__K.M"
"Investigating difficult topics in a data structures course using item response theory and logged data analysis",2016,"Shaffer__C.A."
"MOOC learner behaviors by country and culture; An exploratory analysis",2016,"Baker__R"
"The eyes have it: Gaze-based Detection of Mind Wandering during Learning with an Intelligent Tutoring System",2016,"D’Mello__S.K."
"Hint availability slows completion times in summer work",2016,"Heffernan__N.__II"
"Semilar: A semantic similarity toolkit for assessing students’ natural language inputs",2013,"Stefanescu__D."
"Tuned models of peer assessment in MOOCs",2013,"Ng__A"
"Investigating the solution space of an open-ended educational game using conceptual feature extraction",2013,"Dow__S.P"
"Gathering emotional data from multiple sources",2013,"Quirós__P"
"Discovering the relationship between student effort and ability for predicting the performance of technology-assisted learning in a mathematics after-school program",2013,"Tang__Q"
"Paragraph specific n-gram approaches to automatically assessing essay quality",2013,"McNamara__D.S."
"Automatically recognizing facial expression: Predicting engagement and frustration",2013,"Lester__J.C."
"Predicting player moves in an educational game: A hybrid approach",2013,"O’Rourke__E"
"Test-size reduction for concept estimation",2013,"Baraniuk__R.G."
"Bringing student backgrounds online: MOOC user demographics, site usage, and online learning",2013,"Pritchard__D.E"
"Reading into the text: Investigating the influence of text complexity on cognitive engagement",2013,"D’Mello__S."
"Visual exploration of interactions and performance with LEMO",2013,"Beuster__L"
"Using a lexical analysis of students’ self-explanation to predict course performance",2013,"Stahovich__T.F."
"Domain-independent proximity measures in intelligent tutoring systems",2013,"Hammer__B."
"Optimizing assignment of students to courses based on learning activity analytics",2019,"Konomi__S."
"Reinforcement learning for educational data mining workshop (RL-EDM 2019)",2019,"Kim__Y.-J"
"Skills embeddings: A neural approach to multicomponent representations of students and tasks",2019,"Buttery__P."
"Using latent variable models to observe academic pathways",2019,"Paepcke__A."
"How should online teachers of English as a Foreign Language (EFL) write feedback to students?",2019,"Whitehill__J."
"Early detection of wheel spinning: Comparison across tutors, models, features, and operationalizations",2019,"Stamper__J"
"Concept-aware deep knowledge tracing and exercise recommendation in an online learning system",2019,"Fu__G"
"Utterance-level modeling of indicators of engaging classroom discourse",2019,"Godley__A"
"Staying in the zone: Sequencing content in classrooms based on the zone of proximal development",2019,"Shillo__R"
"Toward data-driven example feedback for novice programming",2019,"Barnes__T."
"Accurate modelling of language learning tasks and students using representations of grammatical proficiency",2019,"Rice__A."
"Detecting suggestions in peer assessments",2019,"Pramudianto__F"
"Modeling person-specific development of math skills in continuous time: New evidence for mutualism",2019,"Van_Der_Maas__H.L.J."
"Planning gamification strategies based on user characteristics and DM: A gender-based case study",2019,"Cristea__A."
"Teacher vs. Algorithm: Double-blind experiment of content sequencing in mathematics",2019,"Gal__K"
"Detecting wheel-spinning and productive persistence in educational games",2019,"Keylor__E"
