"Article","Year","Author"
"Transfer learning using representation learning in massive open online courses",2019,"O'Reilly__U.-M."
"Counting clicks is not enough: Validating a theorized model of engagement in learning analytics",2019,"Van_Staalduinen__J.-P."
"Student centred design of a learning analytics system",2019,"Waller__R."
"DiAD: Domain adaptation for learning at scale",2019,"Roth__D."
"Exploring the subtleties of agency and indirect control in digital learning games",2019,"Nguyen__H."
"Challenges on implementing learning analytics over countrywide K-12 data",2019,"Rodés__V."
"Multichannel data for understanding cognitive affordances during complex problem solving",2019,"Depaepe__F."
"Exploring learner engagement patterns in teach-outs",2019,"Choi__H."
"Investigating the usage patterns of algebra nation tutoring platform",2019,"Beal__C.R."
"User2Code2vec: Embeddings for profiling students based on distributional representations of source code",2019,"Smeaton__A."
"Refusing to try: Characterizing early stopout on student assignments",2019,"Heffernan__N.T."
"The impact of an online tutoring program for algebra readiness on mathematics achievements; results of a randomized experiment",2019,"Beal__C.R."
"Increasing the impact of learning analytics",2019,"Siemens__G."
"An analysis of student representation, representative features and classification algorithms to predict degree dropout",2019,"Casanova__M.A."
"Exploring students' sensemaking of learning analytics dashboards: Does frame of reference make a difference?",2019,"Gašević__D."
"Evaluating NFL plays: Expected points adjusted for schedule",2019,"Cabot__V."
"Automatic classification of strike techniques using limb trajectory data",2019,"van_der_Kamp__J."
"A web crawling environment to support financial strategies and trend correlation: – extended abstract –",2019,"Bracco__G."
"Exploring students eating habits through individual profiling and clustering analysis",2019,"Pappalardo__L."
"A comparison of neural network methods for accurate sentiment analysis of stock market tweets",2019,"Hadzikadic__M."
"ICIE 1.0: A novel tool for interactive contextual interaction explanations",2019,"Veldsink__J."
"A multivariate and multi-step ahead machine learning approach to traditional and cryptocurrencies volatility forecasting",2019,"LeÂ Borgne__Y.-A."
"LAK 2018 program chairs’ welcome",2018,"Ochoa__X."
"Data-driven generation of rubric criteria from an educational programming environment",2018,"Grover__S."
"“I’ll do it!”: Examining the relationship between locus of control and math game retention for preschoolers",2018,"Hwang__T."
"Capitalisation of analysis processes: Enabling reproducibility, openness and adaptability thanks to narration",2018,"Guin__N."
"Driving data storytelling from learning design",2018,"Chiluiza__K."
"PHS profiling students from their questions in a blended learning environment",2018,"Gillois__P."
"An application of participatory action research in advising-Focused learning analytics",2018,"Chauhan__P."
"Gaze insights into debugging behavior using learner-Centred analysis",2018,"Trætteberg__H."
"The half-Life of MOOC knowledge a randomized trial evaluating knowledge retention and retrieval practice in MOOCs",2018,"Houben__G.-J."
"Prospectively predicting 4-Year college graduation from student applications",2018,"Duckworth__A.L."
"A generalized classifier to identify online learning tool disengagement at scale",2018,"Gebhardt__K."
"Analytics-Enabled teaching as design: Reconceptualisation and call for research",2018,"Lewis__M."
"A framework for developing metrics of youth engagement in informal learning environments",2018,"Gemmell__J."
"Epistemic network analysis of students’ longer written assignments as formative/Summative evaluation",2018,"Tabatabai__S."
"Multi-Institutional positioning test feedback dashboard for aspiring students lessons learnt from a case study in flanders",2018,"Van_Soom__C."
"The complexities of developing a personal code of ethics for learning analytics practitioners implications for institutions and the field",2018,"Prinsloo__P."
"Are MOOC forums changing?",2018,"Dawson__S."
"License to evaluate: Preparing learning analytics dashboards for educational practice",2018,"Drachsler__H."
"Explaining learning performance using response-Time, self-Regulation and satisfaction from content: An fsQCA approach",2018,"Giannakos__M.N."
"A qualitative evaluation of a learning dashboard to support advisor-Student dialogues",2018,"Verbert__K."
"A diagnostic tool for competency-Based program engineering",2018,"Bouslimani__Y."
"Reciprocal peer recommendation for learning purposes",2018,"Bakharia__A."
"Rethinking learning analytics adoption through complexity leadership theory",2018,"Rogers__T."
"The RAP system: Automatic feedback of oral presentation skills using multimodal analysis and low-Cost sensors",2018,"Maya__R."
"The teacher in the loop: Customizing multimodal learning analytics for blended learning",2018,"Asensio-Pérez__J.I."
"Supporting teachers’ intervention in students’ virtual collaboration using a network based model",2018,"Tamborg__A.L."
"The classroom as a dashboard: Co-designing wearable cognitive augmentation for K-12 teachers",2018,"McLaren__B.M."
"SHEILA policy framework: Informing institutional strategies and policy processes of learning analytics",2018,"Kollom__K."
"Evaluating retrieval practice in a MOOC how writing and reading summaries of videos affects student learning",2018,"Giesbers__B."
"Recurrence quantification analysis as a method for studying text comprehension dynamics",2018,"McNamara__D.S."
"Using embedded formative assessment to predict state summative test scores",2018,"Ritter__S."
"Physical learning analytics: A multimodal perspective",2018,"Dos_Santos__A.D.P."
"Understand students’ self-Reflections through learning analytics",2018,"Blaine__E."
"Studying MOOC completion at scale using the MOOC replication framework",2018,"Siemens__G."
"Online change detection for monitoring individual student behavior via clickstream data on E-book system",2018,"Konomi__S."
"Video and learning: A systematic review (2007-2017)",2018,"Dawson__S."
"Finding traces of self-Regulated learning in activity streams",2018,"Pammer-Schindler__V."
"Open learner models and learning analytics dashboards: A systematic review",2018,"Jivet__I."
"Learning Analytics and Policy (LAP) - International aspirations, achievements and constraints",2017,"Hoel__T."
"Beyond failure: The 2nd LAK Failathon",2017,"Cho__Y.-S."
"Building a transcript of the future",2017,"Grom__G."
"Workshop on integrated learning analytics of MOOC post-course development",2017,"Paquette__L."
"Widget, widget as you lead, I am performing well indeed! using results from an exploratory offline study to inform an empirical online study about a learning analytics widget in a collaborative learning environment",2017,"De_Kraker__J."
"ATCE - An analytics tool to trace the creation and evaluation of inclusive and accessible open educational resources",2017,"Graf__S."
"Automated analysis of aspects of written argumentation",2017,"Öberg__G."
"A neural network approach for students' performance prediction",2017,"Ogata__H."
"Studying engagement and performance with learning technology in an African classroom",2017,"Diriye__A."
"Supporting collaborative learning with tag recommendations: A real-world study in an inquiry-based classroom project",2017,"Albert__D."
"Real-time learning analytics for C programming language courses",2017,"Taniguchi__Y."
"An automatic approach for discovering skill relationship from learning data",2017,"Poon__C.K."
"What'd you say again? Recurrence quantification analysis as a method for analyzing the dynamics of discourse in a reading strategy tutor",2017,"McNamara__D.S."
"Using predictive analytics in a self-regulated learning university course to promote student success",2017,"Hadwin__A.F."
"A framework for hypothesis-driven approaches to support data-driven learning analytics in measuring computational thinking in block-based programming",2017,"Diana__N."
"Follow the successful crowd: Raising MOOC completion rates through social comparison at scale?",2017,"Hauff__C."
"Dynamics of MOOC discussion forums",2017,"Dillenbourg__P."
"2nd cross-LAK: Learning analytics across physical and digital spaces",2017,"Ogata__H."
"Tracing physical movement during practice-based learning through Multimodal Learning Analytics",2017,"Spikol__D."
"Implementing predictive learning analytics on a large scale: The teacher's perspective",2017,"Hlosta__M."
"Strategies for data and learning analytics informed national education policies: The case of Uruguay",2017,"Mateu__M."
"From prediction to impact: Evaluation of a learning analytics retention program",2017,"Pardo__A."
"Current and future multimodal learning analytics data challenges",2017,"Ochoa__X."
"A systematic review of studies on predicting student learning outcomes using learning analytics",2017,"Woo__M."
"Learning pulse: A machine Learning approach for predicting performance in self-regulated learning using multimodal data",2017,"Ternier__S."
"Using data visualizations to foster emotion regulation during self-regulated learning with advanced learning technologies: A conceptual framework",2017,"Mudrick__N.V."
"When learning is high stake",2017,"Skretting__H."
"Data-assisted instructional video revision via course-level exploratory video retention analysis",2017,"Oh__E."
"Community based educational data repositories and analysis tools",2017,"Thille__C."
"Measures for recommendations based on past students' activity",2017,"Zdrahal__Z."
"Using correlational topic modeling for automated topic identification in intelligent tutoring systems",2017,"Bowers__A."
"La policy: Developing an institutional policy for learning analytics using the RAPID outcome mapping approach",2017,"Dawson__S."
"Student empowerment, awareness, and self-regulation through a quantified-self student tool",2017,"McKay__J."
"An outcome-based dashboard for Moodle and Open edX",2017,"Yang__C."
"Towards mining sequences and dispersion of rhetorical moves in student written texts",2017,"Shum__S.B."
"Classifying help seeking behaviour in online communities",2017,"Zuccon__G."
"Reflective writing analytics for actionable feedback",2017,"Tsingos-Lucas__C."
"Reproducibility of findings from educational big data: A preliminary study",2017,"Shimada__A."
"An instructor dashboard for real-time analytics in interactive programming assignments",2017,"Bienkowski__M."
"Analytics meet patient manikins: Challenges in an authentic small-group healthcare simulation classroom",2017,"Abdiprano__A."
"DesignLAK17: Quality metrics and indicators for analytics of assessment design at scale",2017,"Littlejohn__A."
"Buying time: Enabling learners to become earners with a real-world paid task recommender system",2017,"Hauff__C."
"Cooking with learning analytics recipes",2017,"Fortenbacher__A."
"Developing a MOOC experimentation platform: Insights from a user study",2017,"Siemens__G."
"Examining motivations and self-regulated learning strategies of returning MOOCs learners",2017,"Wang__Q."
"Quasi-experimental design for causal inference using Python and Apache Spark: A hands-on tutorial",2017,"Zhang__J."
"Connecting data with student support actions in a course: A hands-on tutorial",2017,"Schulte__J."
"New features in wikiglass, a learning analytic tool for visualizing collaborative work on wikis",2017,"Lu__X."
"Relevance of Learning analytics to measure and support students' learning in adaptive educational technologies",2017,"Järvelä__S."
"Large scale predictive process mining and analytics of university degree course data",2017,"Shum__S.B."
"Detecting changes in student behavior from clickstream data",2017,"Smyth__P."
"Developing institutional learning analytics 'communities of transformation' to support student success",2017,"Shepard__L."
"Understanding the relationship between technology use and cognitive presence in MOOCs",2017,"Dawson__S."
"Guidance counselor reports of the ASSISTments college Prediction model (acpm)",2017,"Hawn__M.A."
"Writing analytics literacy - Bridging from research to practice",2017,"McNamara__D."
"LAK17 Hackathon - Getting the right information to the right people so they can take the right action",2017,"Dorey-Elias__T."
"Transitioning self-regulated learning profiles in hypermedia-learning environments",2017,"Azevedo__R."
"Words matter: Automatic detection of teacher questions in live classroom discourse using linguistics, acoustics, and context",2017,"Nystrand__M."
"Students' emotional self-labels for personalized models",2017,"Mete__S.E."
"Beyond failure: The 2nd LAK Failathon poster",2017,"Cho__Y.-S."
"Put your thinking cap on: Detecting cognitive load using EEG during learning",2017,"Waghray__D."
"Automatic recognition of public transport trips from mobile device sensor data and transport infrastructure information",2017,"Hollmén__J."
"Churn prediction using dynamic RFM-augmented Node2vec",2017,"De_Weerdt__J."
"Co-clustering for differentially private synthetic data generation",2017,"Raschia__G."
"From self-data to self-preferences: Towards preference elicitation in personal information management systems",2017,"Sans__V."
"Guess the movie - Linking facebook pages to IMDb movies",2017,"Orlandini__J."
"Research on online digital cultures - community extraction and analysis by Markov and k-means clustering",2017,"Pybus__J."
"An analysis framework for collaborative problem solving in practice-based learning activities: A mixed-method approach",2016,"Luckin__R."
"Teaching analytics: Towards automatic extraction of orchestration graphs using wearable sensors",2016,"Jesús__M."
"A Pedagogical framework for learning analytics in collaborative inquiry tasks: An Example from a teamwork competency awareness program",2016,"Hong__H."
"Reflecting on reflective writing analytics: Assessment challenges and iterative evaluation of a prototype tool",2016,"Wang__X."
"Pipeline for expediting learning analytics and student support from data in social learning",2016,"Rosé__C.P."
"LAK failathon",2016,"Prinsloo__P."
"Recipe for Success - Lessons learnt from using xAPI within the connected learning analytics toolkit",2016,"Gaševíc__D."
"Student perspectives on data provision and use: Starting to unpack disciplinary differences",2016,"Liu__D.Y.T."
"The role of achievement goal orientations when studying effect of learning analytics visualizations",2016,"Joksimovic__S."
"Smart environments and analytics on video-based learning",2016,"Pardo__A."
"Educational Data mining with python and apache spark: A hands-on tutorial",2016,"Essa__A."
"The learning analytics readiness instrument",2016,"Brown__M.G."
"Using Game analytics to evaluate puzzle design and level progression in a serious game",2016,"Asbell-Clarke__J."
"Introduction of Learning Visualisations and Metacognitive Support in a Persuadable Open Learner Model",2016,"Johnson__M."
"The Dutch xAPI experience",2016,"Ternier__S."
"Towards automated content analysis of discussion transcripts: A cognitive presence case",2016,"Gaševíc__D."
"Reviewing three case-studies of learning analytics interventions at the Open University UK",2016,"Farrington-Flint__L."
"Fostering 21st century literacies through a collaborative critical reading and learning analytics environment: Userperceived benefits and problematic",2016,"Jonathan__C."
"Understanding learning at a glance: An overview of learning dashboard studies",2016,"Prieto__L.P."
"The connected learning analytics toolkit",2016,"Mallet__D."
"Ethical and privacy issues in the design of learning analytics applications",2016,"Hoel__T."
"Validity: A framework for cross-disciplinary collaboration in mining indicators of learning from MOOC forums",2016,"Zhang__R."
"Wikiglass: A learning analytic tool for visualizing collaborative wikis of secondary school students",2016,"Lui__G."
"Learning through goal setting",2016,"Zhao__C."
"Generating actionable predictive models of academic performance",2016,"Dawson__S."
"Learning analytics for curriculum and program quality improvement (PCLA 2016)",2016,"Mckay__T."
"Interactive surfaces and learning analytics: Data, orchestration aspects, pedagogical uses and challenges",2016,"Shum__S.B."
"Cross-LAK: Learning analytics across physical and digital spaces",2016,"Hernandez-Leo__D."
"Learning analytics for workplace and professional learning",2016,"Wild__F."
"Affecting Off-Task Behaviour: How Affect-aware feedback can improve student learning",2016,"Sergio__G.-S."
"What and when: The role of course type and timing in students' academic performance",2016,"Aguilar__S.J."
"Student affect during learning with a MOOC",2016,"Chetlur__M."
"Critical perspectives on writing analytics",2016,"Allen__L."
"Longitudinal engagement, performance, and social connectivity: A MOOC case study using exponential random graph models",2016,"Baker__R."
"Analysing engagement in an online management programme and implications for course design",2016,"Magoulas__G.D."
"Measuring financial implications of an early alert System",2016,"Lynch__G."
"A Gaze-based learning analytics model: In-Video visual feedback to improve learner's attention in MOOCs",2016,"Dillenbourg__P."
"A conceptual framework linking learning design with learning analytics",2016,"Kennedy__G."
"Enhancing the efficiency and reliability of group differentiation through partial credit",2016,"Heffernan__N."
"Automating assessment of collaborative writing quality in multiple stages: The case of wiki",2016,"Lei__C.-U."
"Using A/B testing in MOOC environments",2016,"Meinel__C."
"Topic modeling for evaluating students' reflective writing: A case study of pre-Service teachers' journals",2016,"Yu__Y."
"Investigating collaborative learning success with physiological coupling indices based on electrodermal activity",2016,"Kirschner__P.A."
"Elaborating data intensive research methods through researcher-practitioner partnerships",2016,"Podkul__T."
"LAL workshop: Learning analytics for learners",2016,"Kickmeier-Rust__M."
"Using machine analysis to make elementary students' mathematical thinking visible",2016,"Kliman__M."
"Investigating boredom and engagement during writing using multiple sources of information: The essay, the writer, and keystrokes",2016,"Crossley__S."
"Data literacy for learning analytics",2016,"Hlosta__M."
"Putting temporal analytics into practice: The 5th international workshop on temporality in learning data",2016,"Cheng__B.H."
"Bayesian modelling of student misconceptions in the one-digit multiplication with probabilistic programming",2016,"Ebner__M."
"Supporting learning by considering emotions: Tracking and visualization. A case study",2016,"Klerkx__J."
"A Rule-Based indicator definition tool for personalized learning analytics",2016,"Schroeder__U."
"Multimodal analytics to study collaborative problem solving in pair programming",2016,"Salter__D."
"Multimodal learning analytics data challenges",2016,"Oviatt__S."
"Combining click-Stream data with NLP tools to better understand MOOC completion",2016,"Baker__R.S."
"Towards personalizing An E-quiz bank for primary school students: An exploration with association rule mining and clustering",2016,"Ke__X."
"Benchmarking student performance and engagement in an early alert predictive system using interactive radar charts",2016,"Mendhe__D."
"Forecasting student achievement in MOOCs with natural language processing",2016,"Hulleman__C."
"Is the doer effect a causal relationship? How can WE tell and why it's important",2016,"Bier__N.L."
"The assessment of learning infrastructure (ALI): The theory, practice, and scalability of automated assessment",2016,"Van_Inwegen__E.G."
"Translating network position into performance: Importance of centrality in different network configurations",2016,"Dawson__S."
"Likelihood analysis of student enrollment outcomes using learning environment variables: A case study approach",2015,"Lynch__G."
"Qualitatively exploring electronic portfolios: A text mining approach to measuring student emotion as an early warning indicator",2015,"Goodrich__V."
"Ethical and privacy issues in the application of learning analytics",2015,"Hoel__T."
"Exploring college major choice and middle school student behavior, affect and learning: What happens to students who game the system?",2015,"Ocumpaugh__J.L."
"Media multiplexity in connectivist MOOCs",2015,"Paulin__D."
"2nd int'l workshop on open badges in education (OBIE 2015): From learning evidence to learning analytics",2015,"Willis__J.E."
"Discourse cohesion: A signature of collaboration",2015,"McNamara__D.S."
"A learning analytics approach to characterize and analyze inquiry-based pedagogical processes",2015,"Whitaker__R."
"Predicting success: How learners' prior knowledge, skills and activities predict MOOC performance",2015,"Corrin__L."
"Learning analytics: European perspectives",2015,"Kismihók__G."
"An analysis of the impact of action order on future performance: The fine-grain action model",2015,"Heffernan__N."
"It's about time: 4th international workshop on temporal analyses of learning data",2015,"Cheng__B.H."
"DOP8: Merging both data and analysis operators life cycles for Technology Enhanced Learning",2015,"Bouhineau__D."
"Penetrating the black box of time-on-task estimation",2015,"Joksimović__S."
"You've got style: Detecting writing flexibility across time",2015,"Jacovina__M.E."
"VISLA: Visual aspects of learning analytics",2015,"Wolpers__M."
"Learning analytics beyond the LMS: The connected learning analytics toolkit",2015,"Lupton__M."
"OpenEssayist: A supply and demand learning analytics tool for drafting academic essays",2015,"Field__D."
"A handwriting recognition system for the classroom",2015,"Simmons__I."
"Using transaction-level data to diagnose knowledge gaps and misconceptions",2015,"Allen__G."
"Tracking student progress in a game-like learning environment with a Monte Carlo Bayesian Knowledge Tracing model",2015,"Tinker__R."
"Planning for success: How students use a grade prediction tool to win their classes",2015,"Stern__J."
"Identifying learning strategies associated with active use of video annotation software",2015,"Zhao__A."
"The 3rd LAK data competition",2015,"D'Aquin__M."
"Reducing selection bias in quasi-experimental educational studies",2015,"Teasley__S."
"What do cMOOC participants talk about in Social Media?: A Topic Analysis of Discourse in a cMOOC",2015,"Gašević__D."
"Who, when and why: A machine learning approach to prioritizing students at risk of not graduating high school on time",2015,"Miller__D."
"A learning system utilizing learners' active tracing behaviors",2015,"Hashiba__S."
"Unsupervised modeling for understanding MOOC discussion forums: A learning analytics approach",2015,"Booth__S."
"How does Bayesian knowledge tracing model emergence of knowledge about a mechanical system?",2015,"Gweon__G.-H."
"The LATUX workflow: Designing and deploying awareness tools in technology-enabled learning settings",2015,"Yacef__K."
"Learning analytics in oz: What's happening now, what's planned, and where could it (and should it) go?",2015,"Dawson__S."
"How do you connect? Analysis of social capital accumulation in connectivist MOOCs",2015,"Gašević__D."
"Classifying student dialogue acts with multimodal learning analytics",2015,"Boyer__K.E."
"Automated detection of proactive remediation by teachers in reasoning mind classrooms",2015,"Petsche__K."
"Correlations between automated rhetorical analysis and tutors' grades on student essays",2015,"Ferguson__R."
"Discovering clues to avoid middle school failure at early stages",2015,"Ventura__S."
"Pssst⋯ Textual features⋯ There is more to automatic essay scoring than just you!",2015,"Snow__E.L."
"Exploring networks of problem-solving interactions",2015,"Barnes__T."
"Grading soft skills with open badges",2015,"Ševarac__Z."
"Anomaly detection in temporal graph data: An iterative tensor decomposition and masking approach",2015,"Gauvin__L."
"Bag-of-temporal-SIFT-words for Time series classification",2015,"Guyet__T."
"Preliminary experimental analysis of Reservoir Computing approach for balance assessment",2015,"Vozzi__F."
"Sequential pattern mining on multimedia data",2015,"Malinowski__S."
"Temporal and frequential metric learning for time series kNN classification",2015,"Rombaut__M."
"Monitoring short term changes of malaria incidence in Uganda with Gaussian processes",2015,"Lawrence__N."
"Causality on longitudinal data: Stable specification search in constrained structural equation modeling",2015,"Knoop__H."
"Courbospark: Decision tree for time-series on spark",2015,"Lagacherie__M."
"A Linked-Data-driven Web portal for learning analytics: Data enrichment, interactive visualization, and knowledge discovery",2014,"Gao__S."
"A web-based tool for communication flow analysis of online chats",2014,"Charles__C."
"Supporting science communication in a museum using ubiquitous learning logs",2014,"Osaki__A."
"Integration of a flexible analytics workbench with a learning platform for medical specialty training",2014,"Hoppe__H.U."
"Spiral me to the core: Getting a visual grasp on text corpora through clusters and keywords",2014,"Drachsler__H."
"Automated cognitive presence detection in online discussion transcripts",2014,"Hatala__M."
"Modelling student online behaviour in a virtual learning environment",2014,"Kuzilek__J."
"RecLAK: Analysis and recommendation of interlinking datasets",2014,"Casanova__M.A."
"Developing predictive models for early detection of at-risk students on distance learning modules",2014,"Kuzilek__J."
"Toward unobtrusive measurement of reading comprehension using low-cost EEG",2014,"Mostow__J."
"Clustering of design decisions in classroom visual displays",2014,"Weber__M."
"Learning analytics and machine learning",2014,"Zdrahal__Z."
"On using Markov chain to evidence the learning structures and difficulty levels of one digit multiplication",2014,"Schön__M."
"Engagement vs performance: Using electronic portfolios to predict first semester engineering student retention",2014,"Ambrose__G.A."
"Visualizing patterns of student engagement and performance in MOOCs",2014,"Kennedy__G."
"Peer evaluation of student generated content",2014,"Mckay__T."
"The learning analytics & knowledge (LAK) data challenge 2014",2014,"Taibi__D."
"Current state and future trends: A citation network analysis of the learning analytics field",2014,"Joksimovic__S."
"Success, activity and drop-outs in MOOCs An exploratory study on the UNED COMA courses",2014,"Gago__D."
"Learning analytics for the social media age",2014,"Absar__R."
"Setting learning analytics in context: Overcoming the barriers to large-scale adoption",2014,"Essa__A."
"Clustering for improving Educational process mining",2014,"Sánchez-Santillán__M."
"Building institutional capacities and competencies for systemic learning analytics initiatives",2014,"Wong__L."
"Visual analytics of academic writing",2014,"Ferguson__R."
"EGraph tool: Graphing the learning process in LMSs",2014,"Sánchez-Santillán__M."
"Customized course advising: Investigating engineering student success with incoming profiles and patterns of concurrent course enrollment",2014,"Davis__C.-S."
"DCLA14: Second international workshop on discourse-centric learning analytics",2014,"De_Laat__M."
"A case study inside virtual worlds: Use of analytics for immersive spaces",2013,"McDonagh-Smith__P."
"An eye-tracking study of notational, informational, and emotional aspects of learning analytics representations",2013,"Johnson__M."
"Supporting action research with learning analytics",2013,"Chatti__M.A."
"Educational data scientists: A scarce breed",2013,"Jeffery__N."
"Improving retention: Predicting at-risk students by analysing clicking behaviour in a virtual learning environment",2013,"Pantucek__M."
"Visualizing social learning ties by type and topic: Rationale and concept demonstrator",2013,"De_Laat__M."
"Aggregating social and usage datasets for learning analytics: Data-oriented challenges",2013,"Chinis__G."
"Crafting transformative strategies for personalized learning/analytics",2013,"Brodnick__R."
"DCLA13: 1st International Workshop on Discourse-Centric Learning Analytics",2013,"Ferguson__R."
"Toward collaboration sensing: Applying network analysis techniques to collaborative eye-tracking data",2013,"Pea__R."
"Nanogenetic learning analytics: Illuminating student learning pathways in an online fraction game",2013,"Olsen__J."
"Learning object analytics for collections, repositories & federations",2013,"Klerkx__J."
"Addressing learner issues with StepUp!: An evaluation",2013,"Duval__E."
"Formative assessment and learning analytics",2013,"Van_Der_Kooij__H."
"Second International Workshop on Teaching Analytics",2013,"Bull__S."
"Analysis of collaborative writing processes using revision maps and probabilistic topic models",2013,"Calvo__R.A."
"An evaluation of learning analytics to identify exploratory dialogue in online discussions",2013,"Buckingham_Shum__S."
"Analytics on video-based learning",2013,"Szegedi__P."
"Analyzing the flow of ideas and profiles of contributors in an open learning community",2013,"Hoppe__H.U."
"Live interest meter - Learning from quantified feedback in mass lectures",2013,"Braun__S."
"Affective states and state tests: Investigating how affect throughout the school year predicts end of year learning outcomes",2013,"Gowda__S.M."
"Open academic analytics initiative: Initial research findings",2013,"Jonnalagadda__N."
"An exploratory approach to measuring collaborative engagement in child robot interaction",2020,"Wang__Y."
"Automated insightful drill-down recommendations for learning analytics dashboards",2020,"Isaias__P."
"Perceptions and expectations about learning analytics from a brazilian higher education institution",2020,"Tsai__Y.-S."
"Data-informed curriculum sequences for a curriculum-integrated game",2020,"Lynch__C."
"#Confused and beyond: Detecting confusion in course forums using students' hashtags",2020,"Zhang__A.X."
"The relationship between confusion and metacognitive strategies in Betty's Brain",2020,"Baker__R.S."
"Learning-centred translucence: An approach to understand how teachers talk about classroom data",2020,"Knight__S."
"How good is my feedback? a content analysis ofWritten feedback",2020,"Nascimento__A."
"Learning analytics dashboards: The past, the present and the future",2020,"De_Laet__T."
"Exploring student approaches to learning through sequence analysis of reading logs",2020,"Ogata__H."
"Macro MOOC learning analytics: Exploring trends across global and regional providers",2020,"Rohloff__T."
"Disciplinary differences in blended learning design: A network analytic study",2020,"Bryant__M."
"Towards automatic cross-language classification of cognitive presence in online discussions",2020,"Mello__R.F."
"Understanding Students' engagement with personalised feedback messages",2020,"Kovanović__V."
"Peeking through the classroom window: A detailed data-driven analysis on the usage of a curriculum integrated math game in authentic classrooms",2020,"Lynch__C."
"Detecting learning in noisy data: The case of oral reading fluency",2020,"Sabatini__J."
"Analytics of learning strategies: The association with the personality traits",2020,"Oliver__C.W."
"Towards skills-based curriculum analytics: Can we automate the recognition of prior learning?",2020,"Musial__K."
"Exploring exam strategies of successful first year engineering students",2020,"Skocilas__J."
"Slow is good: The effect of diligence on student performance in the case of an adaptive learning system for health literacy",2020,"Gasteiger-Klicpera__B."
"Towards automatic content analysis of social presence in transcripts of online discussions",2020,"Chen__G."
"Predicting student success in a blended learning environment",2020,"De_Weerdt__J."
"Analytics of time management and learning strategies for effective online learning in blended environments",2020,"Lim__L.-A."
"Trace data from student solutions to genetics problems reveals variance in the processes related to different course outcomes",2020,"Knight__J."
"Design of a curriculum analytics tool to support continuous improvement processes in higher education",2020,"Pérez-Sanagustín__M."
"Combining analytic methods to unlock sequential and temporal patterns of self-regulated learning",2020,"Pardo__A."
"How patterns of students dashboard use are related to their achievement and self-regulatory engagement",2020,"Kay__M."
"Focused or stuck together: Multimodal patterns reveal triads' performance in collaborative problem solving",2020,"D'Mello__S.K."
"Predicting student performance in interactive online question pools using mouse interaction features",2020,"Qu__H."
"The automated grading of student open responses in mathematics",2020,"Heffernan__N.T."
"Exploring the usage of thermal imaging for understanding video lecture designs and students' experiences",2020,"Erfani__S."
"Using a cluster-based regime-switching dynamic model to understand embodied mathematical learning",2020,"Bakker__A."
"Constructing and predicting school advice for academic achievement: A comparison of item response theory and machine learning techniques",2020,"Brinkhuis__M.J.S."
"Modeling gender dynamics in intra and interpersonal interactions during online collaborative learning",2019,"Brooks__C."
"Read between the lines: An annotation tool for multimodal data for learning",2019,"Drachsler__H."
"Descriptive and predictive modeling of student achievement, satisfaction, and mental health for data-driven smart connected campus life service",2019,"Park__S."
"Affect sequences and learning in Betty's brain",2019,"Baker__R.S."
"Introducing meaning to clicks: Towards traced-measures of self-efficacy and cognitive load",2019,"Pardo__A."
"Integrated closed-loop learning analytics scheme in a first year experience course",2019,"Lanski__A."
"Would you? Could you? On a tablet? Analytics of children's ebook reading",2019,"Lentini__J."
"Language as thought: Using natural language processing to model noncognitive traits that predict college success",2019,"Gardener__M."
"Utilizing learning analytics to map students' self-reported study strategies to click behaviors in STEM courses",2019,"Park__J."
"The validity and utility of activity logs as a measure of student engagement",2019,"Gunkel__M."
"Analytics of learning strategies: Associations with academic performance and feedback",2019,"Pardo__A."
"Counting clicks is not enough: Validating a theorized model of engagement in learning analytics",2019,"Kovanović__V."
"Challenges on implementing learning analytics over countrywide K-12 data",2019,"Dos_Santos__H.L."
"Exploring learner engagement patterns in teach-outs",2019,"Holman__C."
"An analysis of student representation, representative features and classification algorithms to predict degree dropout",2019,"Nurmikko-Fuller__T."
"A web crawling environment to support financial strategies and trend correlation: – extended abstract –",2019,"Colavincenzo__A."
"A comparison of neural network methods for accurate sentiment analysis of stock market tweets",2019,"Zadrozny__W."
"ICIE 1.0: A novel tool for interactive contextual interaction explanations",2019,"Pechenizkiy__M."
"A multivariate and multi-step ahead machine learning approach to traditional and cryptocurrencies volatility forecasting",2019,"Bontempi__G."
"Data-driven generation of rubric criteria from an educational programming environment",2018,"Bienkowski__M."
"“I’ll do it!”: Examining the relationship between locus of control and math game retention for preschoolers",2018,"Lee__G."
"Driving data storytelling from learning design",2018,"Conati__C."
"An application of participatory action research in advising-Focused learning analytics",2018,"Shepard__L."
"Gaze insights into debugging behavior using learner-Centred analysis",2018,"Dillenbourg__P."
"Prospectively predicting 4-Year college graduation from student applications",2018,"D’Mello__S.K."
"Analytics-Enabled teaching as design: Reconceptualisation and call for research",2018,"Lodge__J.M."
"A framework for developing metrics of youth engagement in informal learning environments",2018,"Pinkard__N."
"Epistemic network analysis of students’ longer written assignments as formative/Summative evaluation",2018,"Misfeldt__M."
"Multi-Institutional positioning test feedback dashboard for aspiring students lessons learnt from a case study in flanders",2018,"De_Laet__T."
"The complexities of developing a personal code of ethics for learning analytics practitioners implications for institutions and the field",2018,"Sclater__N."
"A qualitative evaluation of a learning dashboard to support advisor-Student dialogues",2018,"De_Laet__T."
"A diagnostic tool for competency-Based program engineering",2018,"Léger__S."
